"","fecha_YM","producto","precio_promedio_pond","precio_promedio","ingresos_mes"
"458","2020-08","Naranja",17.5579168157134,17.78125,2460080
"459","2020-08","Papa",25,25,10260918
"460","2020-08","Tomate",27.9665465645758,28.125,1543201
"461","2020-09","Cebolla",38.832460432876,38.7083333333333,814860
"462","2020-09","Manzana",54.4213209093624,54.5145833333332,1674961
"463","2020-09","Naranja",26.7221876942146,26.8109375,2848010
"464","2020-09","Papa",29.0417247508182,29.3124999999999,7542218
"465","2020-09","Tomate",48.1438761871431,47.8125,1674398
"466","2020-10","Cebolla",26.3036372546593,26.8020833333333,1293542
"467","2020-10","Manzana",58.3372511617133,58.3125,1667867
"468","2020-10","Naranja",25.9883686028853,26.1015625,3292500
"469","2020-10","Papa",32.8822229113101,32.9270833333334,7626830
"470","2020-10","Tomate",51.5714613033736,51.25,2008741
"471","2020-11","Cebolla",17.0575615783558,16.9944444444445,2007704
"472","2020-11","Manzana",64.4174281857679,64.4374999999999,1908311
"473","2020-11","Naranja",29.1148676602166,29.1666666666667,4784326
"474","2020-11","Papa",41.9199097970661,42.2555555555555,8362034
"475","2020-11","Tomate",21.4405036539547,21.5416666666667,2667612
"476","2020-12","Cebolla",12.2113142762612,12.1458333333333,1055846
"477","2020-12","Manzana",71.022726409345,71.1458333333334,1237206
"478","2020-12","Naranja",36.1055410361845,37.2916666666666,3196496
"479","2020-12","Papa",34.6283505926191,34.6145833333334,7502628
"480","2020-12","Tomate",22.2827015956209,22.59375,1980859
"481","2021-01","Cebolla",12.294651846482,12.2916666666665,1158780
"482","2021-01","Manzana",71.880812447345,71.9488636363636,1063240
"483","2021-01","Naranja",40.4722845648175,40.4791666666666,4001188
"484","2021-01","Papa",30.2716341167869,29.96875,9034954
"485","2021-01","Tomate",22.1150821366922,23.8125,1642932
"486","2021-02","Cebolla",12.166666666667,12.166666666667,800940
"487","2021-02","Manzana",59.3260809687977,58.6447285353536,1066010
"488","2021-02","Naranja",42.4488478758777,42.6250000000001,1923563
"489","2021-02","Papa",24.3814851346089,24.375,7831950
"490","2021-02","Tomate",38.2071940713045,39.6875,989054
"491","2021-03","Cebolla",12.166666666667,12.166666666667,1091827
"492","2021-03","Manzana",35.9970320775712,35.1181818181818,1432227
"493","2021-03","Naranja",50.2337021953629,50.4583333333334,1861378
"494","2021-03","Papa",23.1994586934192,23.175,10761554
"495","2021-03","Tomate",48.9820833061013,48.875,1208747
"496","2021-04","Cebolla",12.166666666667,12.166666666667,1377408.78980703
"497","2021-04","Manzana",27.115067826984,27.150203962704,1349262.38596051
"498","2021-04","Naranja",43.1997686024435,43.3854166666666,1828745.35407102
"499","2021-04","Papa",23.8433548462398,24.0625,9190550.48018995
"500","2021-04","Tomate",57.960874138429,59.53125,1225705.96655117
"501","2021-05","Cebolla",12.166666666667,12.166666666667,2138254.35178571
"502","2021-05","Manzana",27.9261098271155,27.9833333333333,2068230.33825753
"503","2021-05","Naranja",27.2334352699347,26.9875,1930994.93569535
"504","2021-05","Papa",24.0261865026218,24.075,10338683.0491116
"505","2021-05","Tomate",62.0136017827451,61.35,1510288.50608432
"506","2021-06","Cebolla",12.166666666667,12.166666666667,1725386.74943557
"507","2021-06","Manzana",26.7124543253257,26.7433712121213,1558518.99614068
"508","2021-06","Naranja",18.0571704987126,17.953125,1715673.02209815
"509","2021-06","Papa",22.1138184816214,22.125,6625795.12312223
"510","2021-06","Tomate",45.6447191123928,45.15625,1064040.32878629
"511","2021-07","Cebolla",12.166666666667,12.166666666667,1879524.71321423
"512","2021-07","Manzana",27.9187305271182,27.9176136363638,1722477.71753107
"513","2021-07","Naranja",17.2786059086914,17.2520833333334,1669533.65587147
"514","2021-07","Papa",22.2146283917377,22.21875,7877094.78394145
"515","2021-07","Tomate",38.5466796278492,38.59375,1506543.77891875
"516","2021-08","Cebolla",13.7152852288253,13.8250000000001,2007181.44462259
"517","2021-08","Manzana",27.9686350338266,27.9625,2599042.19537427
"518","2021-08","Naranja",15.6997534493828,15.6004166666666,3066277.32882381
"519","2021-08","Papa",21.3930211662537,21.375,8854152.54291296
"520","2021-08","Tomate",35.9483272209218,36.375,2068762.17336791
"521","2021-09","Cebolla",14.0070522508196,14,1314408.29053362
"522","2021-09","Manzana",29.2930004084418,29.5,2260011.3452251
"523","2021-09","Naranja",15.5405427195515,15.5416666666666,2416248.27052934
"524","2021-09","Papa",20.3612099896113,20.375,7009266.96641185
"525","2021-09","Tomate",44.0063508187275,45,1863129.84706402
"526","2021-10","Cebolla",NA,14.9479166666667,NA
"527","2021-10","Manzana",NA,33.3995535714285,NA
"528","2021-10","Naranja",NA,15.8098958333333,NA
"529","2021-10","Papa",NA,18.6354166666667,NA
"530","2021-10","Tomate",NA,79.7916666666667,NA
"531","2021-11","Cebolla",18.7379495277267,18.8666666666667,2001457.98284018
"532","2021-11","Manzana",36.6135257412439,36.6964285714285,2417622.1617947
"533","2021-11","Naranja",15.8625813477221,15.8874999999999,2502606.93585522
"534","2021-11","Papa",18.4496242200561,18.4833333333333,9782809.97984062
"535","2021-11","Tomate",27.7785238593755,27.0416666666667,3106887.33229644
"536","2021-12","Cebolla",19.1114157669875,19.125,1250475.65978317
"537","2021-12","Manzana",37.406271921781,37.5000000000002,1817135.58904949
"538","2021-12","Naranja",16.2431251687056,16.25,1402387.89276035
"539","2021-12","Papa",18.75,18.75,6966567.71548708
"540","2021-12","Tomate",32.7725315403154,33.7083333333334,2286856.18977059
"541","2022-01","Cebolla",21.4752041359917,21.2666666666668,1640519.8095295
"542","2022-01","Manzana",40.1222345469188,40.1150793650793,2586982.10534236
"543","2022-01","Naranja",18.9062610700184,18.55,2257372.93586423
"544","2022-01","Papa",19.6879046692553,19.5833333333332,7592958.07279081
"545","2022-01","Tomate",48.0539182617018,48,2257754.35648315
"546","2022-02","Cebolla",23.0833333333335,23.0833333333335,1525804.57441762
"547","2022-02","Manzana",36.8458357807326,36.5860164141414,2193658.90916613
"548","2022-02","Naranja",21.3431874480001,21.375,1423041.34055597
"549","2022-02","Papa",21.1055692670766,21.1041666666667,6733377.48486124
"550","2022-02","Tomate",84.4285660513217,86.25,1541295.76716476
"551","2022-03","Cebolla",27.3483390474945,26.90625,1322656.77005104
"552","2022-03","Manzana",33.7005531186142,33.7309027777778,2372773.55446053
"553","2022-03","Naranja",20.2405795021,20.3125,1860945.19713076
"554","2022-03","Papa",22.4732227165222,22.4791666666668,6082627.15698209
"555","2022-03","Tomate",114.082894962673,114.6875,1373898.42126073
"556","2022-04","Cebolla",37.422882843748,37.1875,1408405.07063247
"557","2022-04","Manzana",34.8638747920539,34.9036458333333,2088920.29747441
"558","2022-04","Naranja",23.3313966109174,23.6354166666666,2021740.61073586
"559","2022-04","Papa",23.1666353645188,23.3541666666667,6121402.85116928
"560","2022-04","Tomate",54.4315153534179,55.15625,1670010.13713681
"561","2022-05","Cebolla",39.7228315999968,39.7166666666667,1853646.69590405
"562","2022-05","Manzana",31.9656632920075,32.0277777777778,3162298.8647381
"563","2022-05","Naranja",17.849512160539,17.9541666666667,2797397.75859468
"564","2022-05","Papa",25.3796910409133,25.3666666666665,7954540.03847546
"565","2022-05","Tomate",41.1008482027682,41.5,1844848.148965
"566","2022-06","Cebolla",49.3333333333333,49.3333333333333,389327.35591704
"567","2022-06","Manzana",29.222222222222,29.222222222222,528821.021372378
"568","2022-06","Naranja",15.625,15.625,679383.122761954
"569","2022-06","Papa",24.6666666666665,24.6666666666665,1897970.86009557
"570","2022-06","Tomate",53.75,53.75,300248.063190856
